orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
40N	5	26		1160	ἀμὴν λέγω σοι οὐ μὴ ἐξέλθῃς ἐκεῖθεν ἕως ἂν ἀποδῷς τὸν ἔσχατον κοδράντην
40N	5	27		1170	Ἠκούσατε ὅτι ἐρρέθη Οὐ μοιχεύσεις
40N	5	28		1180	ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ βλέπων γυναῖκα πρὸς τὸ ἐπιθυμῆσαι αὐτὴν ἤδη ἐμοίχευσεν αὐτὴν ἐν τῇ καρδίᾳ αὐτοῦ
40N	5	29		1190	εἰ δὲ ὁ ὀφθαλμός σου ὁ δεξιὸς σκανδαλίζει σε ἔξελε αὐτὸν καὶ βάλε ἀπὸ σοῦ συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου βληθῇ εἰς γέενναν
40N	5	30		1200	καὶ εἰ ἡ δεξιά σου χεὶρ σκανδαλίζει σε ἔκκοψον αὐτὴν καὶ βάλε ἀπὸ σοῦ συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου εἰς γέενναν ἀπέλθῃ
40N	5	31		1210	Ἐρρέθη δέ Ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ δότω αὐτῇ ἀποστάσιον
40N	5	32		1220	ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ ἀπολύων τὴν γυναῖκα αὐτοῦ παρεκτὸς λόγου πορνείας ποιεῖ αὐτὴν μοιχευθῆναι καὶ ὃς ἐὰν ἀπολελυμένην γαμήσῃ μοιχᾶται
40N	5	33		1230	Πάλιν ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις Οὐκ ἐπιορκήσεις ἀποδώσεις δὲ τῷ κυρίῳ τοὺς ὅρκους σου
40N	5	34		1240	ἐγὼ δὲ λέγω ὑμῖν μὴ ὀμόσαι ὅλως μήτε ἐν τῷ οὐρανῷ ὅτι θρόνος ἐστὶν τοῦ θεοῦ
40N	5	35		1250	μήτε ἐν τῇ γῇ ὅτι ὑποπόδιόν ἐστιν τῶν ποδῶν αὐτοῦ μήτε εἰς Ἱεροσόλυμα ὅτι πόλις ἐστὶν τοῦ μεγάλου βασιλέως
40N	5	36		1260	μήτε ἐν τῇ κεφαλῇ σου ὀμόσῃς ὅτι οὐ δύνασαι μίαν τρίχα λευκὴν ποιῆσαι ἢ μέλαιναν
40N	5	37		1270	ἔστω δὲ ὁ λόγος ὑμῶν ναὶ ναί οὒ οὔ τὸ δὲ περισσὸν τούτων ἐκ τοῦ πονηροῦ ἐστιν
40N	5	38		1280	Ἠκούσατε ὅτι ἐρρέθη Ὀφθαλμὸν ἀντὶ ὀφθαλμοῦ καὶ ὀδόντα ἀντὶ ὀδόντος
40N	5	39		1290	ἐγὼ δὲ λέγω ὑμῖν μὴ ἀντιστῆναι τῷ πονηρῷ ἀλλ’ ὅστις σε ῥαπίζει εἰς τὴν δεξιὰν σιαγόνα στρέψον αὐτῷ καὶ τὴν ἄλλην
40N	5	40		1300	καὶ τῷ θέλοντί σοι κριθῆναι καὶ τὸν χιτῶνά σου λαβεῖν ἄφες αὐτῷ καὶ τὸ ἱμάτιον
40N	5	41		1310	καὶ ὅστις σε ἀγγαρεύσει μίλιον ἕν ὕπαγε μετ’ αὐτοῦ δύο
40N	5	42		1320	τῷ αἰτοῦντί σε δός καὶ τὸν θέλοντα ἀπὸ σοῦ δανίσασθαι μὴ ἀποστραφῇς
40N	5	43		1330	Ἠκούσατε ὅτι ἐρρέθη Ἀγαπήσεις τὸν πλησίον σου καὶ μισήσεις τὸν ἐχθρόν σου
40N	5	44		1340	ἐγὼ δὲ λέγω ὑμῖν ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν καὶ προσεύχεσθε ὑπὲρ τῶν διωκόντων ὑμᾶς
40N	5	45		1350	ὅπως γένησθε υἱοὶ τοῦ πατρὸς ὑμῶν τοῦ ἐν οὐρανοῖς ὅτι τὸν ἥλιον αὐτοῦ ἀνατέλλει ἐπὶ πονηροὺς καὶ ἀγαθοὺς καὶ βρέχει ἐπὶ δικαίους καὶ ἀδίκους
40N	5	46		1360	ἐὰν γὰρ ἀγαπήσητε τοὺς ἀγαπῶντας ὑμᾶς τίνα μισθὸν ἔχετε οὐχὶ καὶ οἱ τελῶναι τὸ αὐτὸ ποιοῦσιν
40N	5	47		1370	καὶ ἐὰν ἀσπάσησθε τοὺς ἀδελφοὺς ὑμῶν μόνον τί περισσὸν ποιεῖτε οὐχὶ καὶ οἱ ἐθνικοὶ τὸ αὐτὸ ποιοῦσιν
40N	5	48		1380	Ἔσεσθε οὖν ὑμεῖς τέλειοι ὡς ὁ πατὴρ ὑμῶν ὁ οὐράνιος τέλειός ἐστιν
40N	6	1		1390	Προσέχετε δὲ τὴν δικαιοσύνην ὑμῶν μὴ ποιεῖν ἔμπροσθεν τῶν ἀνθρώπων πρὸς τὸ θεαθῆναι αὐτοῖς εἰ δὲ μή γε μισθὸν οὐκ ἔχετε παρὰ τῷ πατρὶ ὑμῶν τῷ ἐν τοῖς οὐρανοῖς
40N	6	2		1400	Ὅταν οὖν ποιῇς ἐλεημοσύνην μὴ σαλπίσῃς ἔμπροσθέν σου ὥσπερ οἱ ὑποκριταὶ ποιοῦσιν ἐν ταῖς συναγωγαῖς καὶ ἐν ταῖς ῥύμαις ὅπως δοξασθῶσιν ὑπὸ τῶν ἀνθρώπων ἀμὴν λέγω ὑμῖν ἀπέχουσιν τὸν μισθὸν αὐτῶν
40N	6	3		1410	σοῦ δὲ ποιοῦντος ἐλεημοσύνην μὴ γνώτω ἡ ἀριστερά σου τί ποιεῖ ἡ δεξιά σου
40N	6	4		1420	ὅπως ᾖ σου ἡ ἐλεημοσύνη ἐν τῷ κρυπτῷ καὶ ὁ πατήρ σου ὁ βλέπων ἐν τῷ κρυπτῷ ἀποδώσει σοι
40N	6	5		1430	Καὶ ὅταν προσεύχησθε οὐκ ἔσεσθε ὡς οἱ ὑποκριταί ὅτι φιλοῦσιν ἐν ταῖς συναγωγαῖς καὶ ἐν ταῖς γωνίαις τῶν πλατειῶν ἑστῶτες προσεύχεσθαι ὅπως φανῶσιν τοῖς ἀνθρώποις ἀμὴν λέγω ὑμῖν ἀπέχουσι τὸν μισθὸν αὐτῶν
40N	6	6		1440	σὺ δὲ ὅταν προσεύχῃ εἴσελθε εἰς τὸ ταμεῖόν σου καὶ κλείσας τὴν θύραν σου πρόσευξαι τῷ πατρί σου τῷ ἐν τῷ κρυπτῷ καὶ ὁ πατήρ σου ὁ βλέπων ἐν τῷ κρυπτῷ ἀποδώσει σοι
40N	6	7		1450	Προσευχόμενοι δὲ μὴ βατταλογήσητε ὥσπερ οἱ ἐθνικοί δοκοῦσιν γὰρ ὅτι ἐν τῇ πολυλογίᾳ αὐτῶν εἰσακουσθήσονται
40N	6	8		1460	μὴ οὖν ὁμοιωθῆτε αὐτοῖς οἶδεν γὰρ ὁ πατὴρ ὑμῶν ὧν χρείαν ἔχετε πρὸ τοῦ ὑμᾶς αἰτῆσαι αὐτόν
40N	6	9		1470	Οὕτως οὖν προσεύχεσθε ὑμεῖς Πάτερ ἡμῶν ὁ ἐν τοῖς οὐρανοῖς ἁγιασθήτω τὸ ὄνομά σου
40N	6	10		1480	ἐλθέτω ἡ βασιλεία σου γενηθήτω τὸ θέλημά σου ὡς ἐν οὐρανῷ καὶ ἐπὶ γῆς
40N	6	11		1490	τὸν ἄρτον ἡμῶν τὸν ἐπιούσιον δὸς ἡμῖν σήμερον
40N	6	12		1500	καὶ ἄφες ἡμῖν τὰ ὀφειλήματα ἡμῶν ὡς καὶ ἡμεῖς ἀφήκαμεν τοῖς ὀφειλέταις ἡμῶν
40N	6	13		1510	καὶ μὴ εἰσενέγκῃς ἡμᾶς εἰς πειρασμόν ἀλλὰ ῥῦσαι ἡμᾶς ἀπὸ τοῦ πονηροῦ
40N	6	14		1520	ἐὰν γὰρ ἀφῆτε τοῖς ἀνθρώποις τὰ παραπτώματα αὐτῶν ἀφήσει καὶ ὑμῖν ὁ πατὴρ ὑμῶν ὁ οὐράνιος
40N	6	15		1530	ἐὰν δὲ μὴ ἀφῆτε τοῖς ἀνθρώποις οὐδὲ ὁ πατὴρ ὑμῶν ἀφήσει τὰ παραπτώματα ὑμῶν
40N	6	16		1540	Ὅταν δὲ νηστεύητε μὴ γίνεσθε ὡς οἱ ὑποκριταὶ σκυθρωποί ἀφανίζουσιν γὰρ τὰ πρόσωπα αὐτῶν ὅπως φανῶσιν τοῖς ἀνθρώποις νηστεύοντες ἀμὴν λέγω ὑμῖν ἀπέχουσιν τὸν μισθὸν αὐτῶν
40N	6	17		1550	σὺ δὲ νηστεύων ἄλειψαί σου τὴν κεφαλὴν καὶ τὸ πρόσωπόν σου νίψαι
40N	6	18		1560	ὅπως μὴ φανῇς τοῖς ἀνθρώποις νηστεύων ἀλλὰ τῷ πατρί σου τῷ ἐν τῷ κρυφαίῳ καὶ ὁ πατήρ σου ὁ βλέπων ἐν τῷ κρυφαίῳ ἀποδώσει σοι
40N	6	19		1570	Μὴ θησαυρίζετε ὑμῖν θησαυροὺς ἐπὶ τῆς γῆς ὅπου σὴς καὶ βρῶσις ἀφανίζει καὶ ὅπου κλέπται διορύσσουσιν καὶ κλέπτουσιν
40N	6	20		1580	θησαυρίζετε δὲ ὑμῖν θησαυροὺς ἐν οὐρανῷ ὅπου οὔτε σὴς οὔτε βρῶσις ἀφανίζει καὶ ὅπου κλέπται οὐ διορύσσουσιν οὐδὲ κλέπτουσιν
40N	6	21		1590	ὅπου γάρ ἐστιν ὁ θησαυρός σου ἐκεῖ ἔσται καὶ ἡ καρδία σου
40N	6	22		1600	Ὁ λύχνος τοῦ σώματός ἐστιν ὁ ὀφθαλμός ἐὰν οὖν ᾖ ὁ ὀφθαλμός σου ἁπλοῦς ὅλον τὸ σῶμά σου φωτεινὸν ἔσται
40N	6	23		1610	ἐὰν δὲ ὁ ὀφθαλμός σου πονηρὸς ᾖ ὅλον τὸ σῶμά σου σκοτεινὸν ἔσται εἰ οὖν τὸ φῶς τὸ ἐν σοὶ σκότος ἐστίν τὸ σκότος πόσον
40N	6	24		1620	Οὐδεὶς δύναται δυσὶ κυρίοις δουλεύειν ἢ γὰρ τὸν ἕνα μισήσει καὶ τὸν ἕτερον ἀγαπήσει ἢ ἑνὸς ἀνθέξεται καὶ τοῦ ἑτέρου καταφρονήσει οὐ δύνασθε θεῷ δουλεύειν καὶ μαμωνᾷ
40N	6	25		1630	Διὰ τοῦτο λέγω ὑμῖν μὴ μεριμνᾶτε τῇ ψυχῇ ὑμῶν τί φάγητε μηδὲ τῷ σώματι ὑμῶν τί ἐνδύσησθε οὐχὶ ἡ ψυχὴ πλεῖόν ἐστι τῆς τροφῆς καὶ τὸ σῶμα τοῦ ἐνδύματος
40N	6	26		1640	ἐμβλέψατε εἰς τὰ πετεινὰ τοῦ οὐρανοῦ ὅτι οὐ σπείρουσιν οὐδὲ θερίζουσιν οὐδὲ συνάγουσιν εἰς ἀποθήκας καὶ ὁ πατὴρ ὑμῶν ὁ οὐράνιος τρέφει αὐτά οὐχ ὑμεῖς μᾶλλον διαφέρετε αὐτῶν
40N	6	27		1650	τίς δὲ ἐξ ὑμῶν μεριμνῶν δύναται προσθεῖναι ἐπὶ τὴν ἡλικίαν αὐτοῦ πῆχυν ἕνα
40N	6	28		1660	καὶ περὶ ἐνδύματος τί μεριμνᾶτε καταμάθετε τὰ κρίνα τοῦ ἀγροῦ πῶς αὐξάνουσιν οὐ κοπιῶσιν οὐδὲ νήθουσιν
40N	6	29		1670	λέγω δὲ ὑμῖν ὅτι οὐδὲ Σολομὼν ἐν πάσῃ τῇ δόξῃ αὐτοῦ περιεβάλετο ὡς ἓν τούτων
40N	6	30		1680	εἰ δὲ τὸν χόρτον τοῦ ἀγροῦ σήμερον ὄντα καὶ αὔριον εἰς κλίβανον βαλλόμενον ὁ θεὸς οὕτως ἀμφιέννυσιν οὐ πολλῷ μᾶλλον ὑμᾶς ὀλιγόπιστοι
40N	6	31		1690	μὴ οὖν μεριμνήσητε λέγοντες Τί φάγωμεν ἤ Τί πίωμεν ἤ Τί περιβαλώμεθα
40N	6	32		1700	πάντα γὰρ ταῦτα τὰ ἔθνη ἐπιζητοῦσιν οἶδεν γὰρ ὁ πατὴρ ὑμῶν ὁ οὐράνιος ὅτι χρῄζετε τούτων ἁπάντων
40N	6	33		1710	ζητεῖτε δὲ πρῶτον τὴν βασιλείαν καὶ τὴν δικαιοσύνην αὐτοῦ καὶ ταῦτα πάντα προστεθήσεται ὑμῖν
40N	6	34		1720	μὴ οὖν μεριμνήσητε εἰς τὴν αὔριον ἡ γὰρ αὔριον μεριμνήσει αὑτῆς ἀρκετὸν τῇ ἡμέρᾳ ἡ κακία αὐτῆς
40N	7	1		1730	Μὴ κρίνετε ἵνα μὴ κριθῆτε
40N	7	2		1740	ἐν ᾧ γὰρ κρίματι κρίνετε κριθήσεσθε καὶ ἐν ᾧ μέτρῳ μετρεῖτε μετρηθήσεται ὑμῖν
40N	7	3		1750	τί δὲ βλέπεις τὸ κάρφος τὸ ἐν τῷ ὀφθαλμῷ τοῦ ἀδελφοῦ σου τὴν δὲ ἐν τῷ σῷ ὀφθαλμῷ δοκὸν οὐ κατανοεῖς
40N	7	4		1760	ἢ πῶς ἐρεῖς τῷ ἀδελφῷ σου Ἄφες ἐκβάλω τὸ κάρφος ἐκ τοῦ ὀφθαλμοῦ σου καὶ ἰδοὺ ἡ δοκὸς ἐν τῷ ὀφθαλμῷ σοῦ
40N	7	5		1770	ὑποκριτά ἔκβαλε πρῶτον ἐκ τοῦ ὀφθαλμοῦ σοῦ τὴν δοκόν καὶ τότε διαβλέψεις ἐκβαλεῖν τὸ κάρφος ἐκ τοῦ ὀφθαλμοῦ τοῦ ἀδελφοῦ σου
40N	7	6		1780	Μὴ δῶτε τὸ ἅγιον τοῖς κυσίν μηδὲ βάλητε τοὺς μαργαρίτας ὑμῶν ἔμπροσθεν τῶν χοίρων μήποτε καταπατήσουσιν αὐτοὺς ἐν τοῖς ποσὶν αὐτῶν καὶ στραφέντες ῥήξωσιν ὑμᾶς
40N	7	7		1790	Αἰτεῖτε καὶ δοθήσεται ὑμῖν ζητεῖτε καὶ εὑρήσετε κρούετε καὶ ἀνοιγήσεται ὑμῖν
40N	7	8		1800	πᾶς γὰρ ὁ αἰτῶν λαμβάνει καὶ ὁ ζητῶν εὑρίσκει καὶ τῷ κρούοντι ἀνοιγήσεται
40N	7	9		1810	ἢ τίς ἐστιν ἐξ ὑμῶν ἄνθρωπος ὃν αἰτήσει ὁ υἱὸς αὐτοῦ ἄρτον μὴ λίθον ἐπιδώσει αὐτῷ
40N	7	10		1820	ἢ καὶ ἰχθὺν αἰτήσει μὴ ὄφιν ἐπιδώσει αὐτῷ
40N	7	11		1830	εἰ οὖν ὑμεῖς πονηροὶ ὄντες οἴδατε δόματα ἀγαθὰ διδόναι τοῖς τέκνοις ὑμῶν πόσῳ μᾶλλον ὁ πατὴρ ὑμῶν ὁ ἐν τοῖς οὐρανοῖς δώσει ἀγαθὰ τοῖς αἰτοῦσιν αὐτόν
40N	7	12		1840	Πάντα οὖν ὅσα ἐὰν θέλητε ἵνα ποιῶσιν ὑμῖν οἱ ἄνθρωποι οὕτως καὶ ὑμεῖς ποιεῖτε αὐτοῖς οὗτος γάρ ἐστιν ὁ νόμος καὶ οἱ προφῆται
40N	7	13		1850	Εἰσέλθατε διὰ τῆς στενῆς πύλης ὅτι πλατεῖα ἡ πύλη καὶ εὐρύχωρος ἡ ὁδὸς ἡ ἀπάγουσα εἰς τὴν ἀπώλειαν καὶ πολλοί εἰσιν οἱ εἰσερχόμενοι δι’ αὐτῆς
40N	7	14		1860	ὅτι στενὴ ἡ πύλη καὶ τεθλιμμένη ἡ ὁδὸς ἡ ἀπάγουσα εἰς τὴν ζωήν καὶ ὀλίγοι εἰσὶν οἱ εὑρίσκοντες αὐτήν
40N	7	15		1870	Προσέχετε ἀπὸ τῶν ψευδοπροφητῶν οἵτινες ἔρχονται πρὸς ὑμᾶς ἐν ἐνδύμασι προβάτων ἔσωθεν δέ εἰσιν λύκοι ἅρπαγες
40N	7	16		1880	ἀπὸ τῶν καρπῶν αὐτῶν ἐπιγνώσεσθε αὐτούς μήτι συλλέγουσιν ἀπὸ ἀκανθῶν σταφυλὰς ἢ ἀπὸ τριβόλων σῦκα
40N	7	17		1890	οὕτως πᾶν δένδρον ἀγαθὸν καρποὺς καλοὺς ποιεῖ τὸ δὲ σαπρὸν δένδρον καρποὺς πονηροὺς ποιεῖ
40N	7	18		1900	οὐ δύναται δένδρον ἀγαθὸν καρποὺς πονηροὺς ποιεῖν οὐδὲ δένδρον σαπρὸν καρποὺς καλοὺς ποιεῖν
40N	7	19		1910	πᾶν δένδρον μὴ ποιοῦν καρπὸν καλὸν ἐκκόπτεται καὶ εἰς πῦρ βάλλεται
40N	7	20		1920	ἄρα γε ἀπὸ τῶν καρπῶν αὐτῶν ἐπιγνώσεσθε αὐτούς
40N	7	21		1930	Οὐ πᾶς ὁ λέγων μοι Κύριε κύριε εἰσελεύσεται εἰς τὴν βασιλείαν τῶν οὐρανῶν ἀλλ’ ὁ ποιῶν τὸ θέλημα τοῦ πατρός μου τοῦ ἐν τοῖς οὐρανοῖς
40N	7	22		1940	πολλοὶ ἐροῦσίν μοι ἐν ἐκείνῃ τῇ ἡμέρᾳ Κύριε κύριε οὐ τῷ σῷ ὀνόματι ἐπροφητεύσαμεν καὶ τῷ σῷ ὀνόματι δαιμόνια ἐξεβάλομεν καὶ τῷ σῷ ὀνόματι δυνάμεις πολλὰς ἐποιήσαμεν
40N	7	23		1950	καὶ τότε ὁμολογήσω αὐτοῖς ὅτι Οὐδέποτε ἔγνων ὑμᾶς ἀποχωρεῖτε ἀπ’ ἐμοῦ οἱ ἐργαζόμενοι τὴν ἀνομίαν
40N	7	24		1960	Πᾶς οὖν ὅστις ἀκούει μου τοὺς λόγους τούτους καὶ ποιεῖ αὐτούς ὁμοιωθήσεται ἀνδρὶ φρονίμῳ ὅστις ᾠκοδόμησεν αὐτοῦ τὴν οἰκίαν ἐπὶ τὴν πέτραν
40N	7	25		1970	καὶ κατέβη ἡ βροχὴ καὶ ἦλθον οἱ ποταμοὶ καὶ ἔπνευσαν οἱ ἄνεμοι καὶ προσέπεσαν τῇ οἰκίᾳ ἐκείνῃ καὶ οὐκ ἔπεσεν τεθεμελίωτο γὰρ ἐπὶ τὴν πέτραν
40N	7	26		1980	καὶ πᾶς ὁ ἀκούων μου τοὺς λόγους τούτους καὶ μὴ ποιῶν αὐτοὺς ὁμοιωθήσεται ἀνδρὶ μωρῷ ὅστις ᾠκοδόμησεν αὐτοῦ τὴν οἰκίαν ἐπὶ τὴν ἄμμον
